host_time,t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mx_uT,my_uT,mz_uT,temp_C,press_hPa,alt_m
2026-07-01 14:00:06,814157,0.084,0.909,0.346,-2.290,0.275,0.397,85.39,11.63,11.60,26.90,998.60,122.69
2026-07-01 14:00:06,814372,0.073,0.911,0.349,-3.695,0.191,0.542,84.93,11.76,11.47,26.90,998.57,122.95
2026-07-01 14:00:07,814587,0.070,0.914,0.352,-2.000,0.015,0.382,85.12,11.63,11.84,26.90,998.55,123.11
2026-07-01 14:00:07,814802,0.073,0.912,0.353,0.252,0.282,-2.443,85.09,11.49,11.33,26.90,998.72,121.68
2026-07-01 14:00:07,815017,0.086,0.917,0.346,-0.893,0.672,-0.679,85.17,11.57,11.57,26.90,998.63,122.44
2026-07-01 14:00:07,815232,0.083,0.909,0.354,-2.756,0.168,1.107,85.15,11.65,11.60,26.90,998.57,122.95
2026-07-01 14:00:07,815447,0.080,0.907,0.344,-2.443,0.344,0.122,85.25,11.39,11.89,26.90,998.57,122.95
2026-07-01 14:00:08,815662,0.077,0.903,0.349,-1.405,0.290,-0.580,85.49,11.55,11.15,26.90,998.49,123.62
2026-07-01 14:00:08,815877,0.075,0.909,0.340,-1.802,0.252,-0.473,85.23,12.00,11.49,26.90,998.55,123.11
2026-07-01 14:00:08,816092,0.079,0.911,0.352,-1.527,0.137,-0.611,85.25,11.63,11.71,26.90,998.52,123.37
2026-07-01 14:00:08,816307,0.072,0.903,0.343,-1.756,0.198,-0.672,85.25,11.47,12.03,26.90,998.55,123.11
2026-07-01 14:00:08,816522,0.083,0.910,0.352,-3.679,0.015,1.397,85.25,11.92,12.19,26.90,998.55,123.11
2026-07-01 14:00:09,816737,0.076,0.905,0.351,-3.710,0.008,1.275,85.55,11.55,11.28,26.90,998.60,122.69
2026-07-01 14:00:09,816952,0.075,0.910,0.350,-2.954,0.191,0.573,85.20,11.71,12.13,26.90,998.55,123.11
2026-07-01 14:00:09,817167,0.074,0.905,0.353,-2.908,0.244,0.947,85.04,12.45,11.79,26.90,998.55,123.11
2026-07-01 14:00:09,817382,0.079,0.910,0.354,-1.672,0.290,-0.504,85.31,12.05,11.23,26.90,998.63,122.44
2026-07-01 14:00:10,817597,0.075,0.907,0.353,-1.672,0.061,-0.061,85.49,11.73,11.25,26.90,998.63,122.44
2026-07-01 14:00:10,817812,0.079,0.910,0.344,-2.397,0.420,0.221,85.31,11.84,11.09,26.90,998.57,122.95
2026-07-01 14:00:10,818027,0.078,0.916,0.346,-3.992,0.198,1.901,85.60,11.52,11.41,26.90,998.55,123.11
2026-07-01 14:00:10,818242,0.076,0.918,0.341,-0.802,0.214,-1.252,85.44,11.52,11.25,26.90,998.55,123.11
2026-07-01 14:00:10,818457,0.075,0.906,0.349,-1.221,0.542,-1.099,85.47,11.87,11.07,26.90,998.57,122.95
2026-07-01 14:00:11,818672,0.082,0.907,0.345,-2.702,0.405,-0.053,85.36,12.05,12.03,26.90,998.55,123.11
2026-07-01 14:00:11,818887,0.076,0.908,0.354,-4.305,-0.015,1.939,85.07,12.03,12.00,26.90,998.55,123.11
2026-07-01 14:00:11,819102,0.076,0.909,0.347,-3.115,0.092,0.664,84.83,12.05,11.84,26.90,998.63,122.44
2026-07-01 14:00:11,819317,0.065,0.910,0.344,-2.076,0.382,-0.053,84.91,12.56,11.84,26.90,998.55,123.11
2026-07-01 14:00:11,819532,0.086,0.908,0.346,-3.115,0.031,0.626,85.44,12.72,11.52,26.90,998.60,122.69
2026-07-01 14:00:12,819747,0.080,0.908,0.358,-2.427,0.244,0.794,85.09,12.24,12.40,26.90,998.63,122.44
2026-07-01 14:00:12,819962,0.080,0.911,0.343,-2.427,0.351,0.122,85.36,11.81,11.33,26.90,998.57,122.95
2026-07-01 14:00:12,820177,0.077,0.905,0.349,-2.298,0.160,0.618,85.17,11.79,11.73,26.90,998.49,123.62
2026-07-01 14:00:12,820392,0.083,0.907,0.350,-3.595,0.168,1.206,85.17,12.00,11.63,26.90,998.66,122.19
2026-07-01 14:00:13,820607,0.054,0.926,0.330,-10.244,0.191,13.771,85.73,12.91,12.43,26.90,998.60,122.69
2026-07-01 14:00:13,820822,0.061,0.913,0.340,0.595,0.130,-3.481,85.52,12.85,13.09,26.90,998.57,122.95
2026-07-01 14:00:13,821037,0.068,0.912,0.342,-1.550,0.359,-0.672,85.81,12.35,12.45,26.90,998.57,122.95
2026-07-01 14:00:13,821252,0.067,0.915,0.330,2.321,0.481,-4.099,85.63,12.85,12.40,26.90,998.55,123.11
2026-07-01 14:00:13,821467,0.020,0.749,0.178,-13.580,39.740,35.473,82.03,14.37,19.57,26.90,998.55,123.11
2026-07-01 14:00:14,821682,0.408,1.110,0.711,-191.763,-104.939,65.626,78.00,18.00,21.79,26.90,998.60,122.69
2026-07-01 14:00:14,821897,0.232,0.625,0.861,-247.725,155.374,-18.115,58.85,25.04,-4.72,26.90,998.57,122.95
2026-07-01 14:00:14,822112,-0.825,0.352,0.614,30.756,80.053,-9.099,46.19,30.93,-5.17,26.90,998.49,123.62
2026-07-01 14:00:14,822327,0.384,0.673,1.085,-94.252,-51.603,-45.992,35.25,49.68,-12.45,26.90,998.52,123.37
2026-07-01 14:00:14,822542,-0.360,0.500,1.130,-48.771,-85.595,65.550,28.64,56.69,-14.16,26.90,998.55,123.11
2026-07-01 14:00:15,822757,-0.292,0.223,1.010,-32.580,-68.534,-55.053,20.85,51.33,-22.67,26.90,998.49,123.62
2026-07-01 14:00:15,822972,-0.044,0.076,0.933,-26.435,103.160,-38.931,14.67,51.87,-25.89,26.90,998.46,123.87
2026-07-01 14:00:15,823187,-0.768,-0.052,0.915,-74.122,60.649,16.580,9.36,62.72,-22.13,26.90,998.46,123.87
2026-07-01 14:00:15,823402,-0.522,-0.242,0.869,-65.122,-67.641,-22.122,8.40,62.16,-21.92,26.90,998.40,124.38
2026-07-01 14:00:16,823617,-1.486,-0.460,0.634,56.450,-12.779,-70.252,-0.61,56.64,-27.84,26.90,998.40,124.38
2026-07-01 14:00:16,823832,-0.405,-0.466,0.899,-79.870,-29.145,-10.473,-2.13,50.64,-30.40,26.90,998.43,124.12
2026-07-01 14:00:16,824047,-0.222,-0.266,0.865,93.351,-12.733,-86.145,1.04,45.57,-31.31,26.90,998.43,124.12
2026-07-01 14:00:16,824262,-0.013,-0.001,0.827,13.130,-78.351,-33.588,5.73,43.89,-31.01,26.90,998.40,124.38
2026-07-01 14:00:16,824477,-0.137,-0.146,0.765,0.069,5.626,9.756,3.81,37.09,-32.37,26.90,998.55,123.11
2026-07-01 14:00:17,824692,0.093,-0.050,0.999,5.008,0.992,4.763,4.00,39.63,-31.63,26.90,998.49,123.62
2026-07-01 14:00:17,824907,0.159,-0.061,1.021,0.122,12.649,-1.817,3.47,40.43,-31.65,26.90,998.46,123.87
2026-07-01 14:00:17,825122,-0.036,-0.131,0.927,3.954,14.008,-2.244,3.41,40.27,-31.87,26.90,998.40,124.38
2026-07-01 14:00:17,825337,0.051,-0.111,0.971,11.855,25.275,-40.374,3.36,40.08,-31.73,26.90,998.37,124.63
2026-07-01 14:00:17,825552,-0.045,-0.071,0.931,-11.573,-12.153,14.962,4.00,41.12,-31.73,26.90,998.46,123.87
2026-07-01 14:00:18,825767,0.039,-0.092,0.954,-10.771,-15.305,11.336,3.81,40.93,-32.08,26.90,998.40,124.38
2026-07-01 14:00:18,825982,0.133,-0.165,1.017,-1.809,-12.046,7.084,3.79,40.37,-31.95,26.80,998.46,123.87
2026-07-01 14:00:18,826197,0.039,-0.152,0.927,-0.855,6.412,0.359,3.89,39.09,-32.29,26.90,998.40,124.38
2026-07-01 14:00:18,826412,0.080,-0.084,0.954,-1.267,-4.748,6.420,3.97,39.73,-31.79,26.80,998.43,124.12
2026-07-01 14:00:19,826627,0.072,-0.110,0.977,0.893,9.298,0.763,3.73,39.20,-32.05,26.80,998.40,124.38
2026-07-01 14:00:19,826842,0.083,-0.109,0.948,-12.382,-11.603,11.267,3.81,39.20,-32.08,26.80,998.43,124.12
2026-07-01 14:00:19,827057,0.184,-0.125,1.037,3.313,11.466,-14.260,3.60,38.51,-32.08,26.90,998.40,124.38
2026-07-01 14:00:19,827272,0.135,-0.162,1.002,-3.931,0.550,1.198,3.44,38.40,-32.64,26.90,998.46,123.87
2026-07-01 14:00:19,827487,0.178,-0.201,0.998,1.977,14.511,-7.748,3.31,38.67,-32.35,26.90,998.46,123.87
2026-07-01 14:00:20,827702,0.035,-0.158,0.948,-3.405,4.450,2.076,3.49,37.97,-32.67,26.80,998.40,124.38
2026-07-01 14:00:20,827917,0.043,-0.109,0.967,-5.786,-13.840,4.267,4.11,38.37,-32.67,26.90,998.40,124.38
2026-07-01 14:00:20,828132,0.163,-0.130,0.984,4.847,14.214,-10.275,4.19,37.52,-32.40,26.80,998.46,123.87
2026-07-01 14:00:20,828347,0.159,-0.108,1.014,2.954,3.931,-3.191,4.19,38.03,-31.87,26.80,998.40,124.38
2026-07-01 14:00:20,828562,0.079,-0.132,0.944,0.534,-8.649,-0.779,4.29,37.41,-31.87,26.80,998.43,124.12
2026-07-01 14:00:21,828777,0.117,-0.129,0.995,2.145,2.420,-1.275,4.40,37.76,-31.97,26.80,998.43,124.12
2026-07-01 14:00:21,828992,0.114,-0.119,0.988,0.534,2.099,-2.504,4.75,38.21,-31.84,26.80,998.34,124.88
2026-07-01 14:00:21,829207,0.100,-0.116,0.989,-5.229,3.664,-0.435,4.67,38.85,-32.29,26.80,998.40,124.38
2026-07-01 14:00:21,829422,0.129,-0.104,0.979,-3.130,3.382,0.550,4.75,38.29,-32.13,26.80,998.46,123.87
2026-07-01 14:00:22,829637,0.164,-0.144,1.010,-2.084,-7.313,0.069,4.85,38.37,-32.40,26.80,998.46,123.87
2026-07-01 14:00:22,829852,0.202,-0.124,1.018,-7.504,-13.824,8.634,4.64,38.13,-32.29,26.80,998.40,124.38
2026-07-01 14:00:22,830067,0.107,-0.086,0.985,-1.176,2.557,-2.664,4.99,37.76,-32.29,26.80,998.46,123.87
2026-07-01 14:00:22,830282,0.029,-0.101,0.983,-1.511,5.611,-3.779,4.83,37.84,-32.21,26.80,998.31,125.14
2026-07-01 14:00:22,830497,0.162,-0.076,0.979,-2.198,0.954,1.947,5.01,38.37,-31.89,26.80,998.46,123.87
2026-07-01 14:00:23,830712,0.111,-0.113,0.997,-3.618,11.962,-0.412,5.15,38.13,-32.24,26.80,998.37,124.63
2026-07-01 14:00:23,830927,0.145,-0.088,0.975,-2.947,-9.725,2.534,4.96,37.41,-32.35,26.80,998.46,123.87
2026-07-01 14:00:23,831142,-0.095,0.053,0.673,19.206,23.374,-2.664,6.72,37.63,-31.55,26.80,998.37,124.63
2026-07-01 14:00:23,831357,-0.003,0.115,0.992,-31.015,67.076,49.275,10.83,49.41,-28.43,26.80,998.49,123.62
2026-07-01 14:00:23,831572,-0.001,-0.180,0.896,50.786,87.740,-20.595,14.67,52.16,-24.96,26.80,998.43,124.12
2026-07-01 14:00:24,831787,-0.802,-0.189,0.720,10.244,250.130,5.832,22.35,53.01,-21.07,26.80,998.52,123.37
2026-07-01 14:00:24,832002,-0.652,0.768,1.216,57.748,-145.771,-120.344,20.75,62.91,-15.84,26.80,998.46,123.87
2026-07-01 14:00:24,832217,-0.632,0.124,0.869,25.000,75.168,43.084,22.05,64.35,-10.64,26.80,998.52,123.37
2026-07-01 14:00:24,832432,-0.628,0.028,0.592,-47.214,-40.122,-107.771,13.71,67.25,-11.79,26.80,998.66,122.19
2026-07-01 14:00:25,832647,-0.841,-0.268,0.865,185.053,47.107,-95.359,7.20,71.01,-5.89,26.80,998.60,122.69
2026-07-01 14:00:25,832862,-0.956,-0.215,0.704,-16.618,17.282,-32.107,7.09,69.20,-7.15,26.70,998.52,123.37
2026-07-01 14:00:25,833077,-0.834,-0.185,0.751,-26.824,-31.160,23.786,4.72,68.59,-5.60,26.70,998.63,122.44
2026-07-01 14:00:25,833292,-0.924,-0.302,0.644,-1.405,62.687,-5.908,8.67,67.23,-5.89,26.70,998.63,122.44
2026-07-01 14:00:25,833507,-0.766,-0.024,0.530,-9.008,-46.947,16.618,6.40,67.31,-7.04,26.70,998.63,122.44
2026-07-01 14:00:26,833722,-0.597,-0.256,0.535,-14.405,-17.053,23.389,11.84,67.12,-4.21,26.70,998.66,122.19
2026-07-01 14:00:26,833937,-0.844,-0.105,0.558,-34.206,15.977,-19.481,7.63,66.56,-6.96,26.70,998.55,123.11
2026-07-01 14:00:26,834152,-0.759,-0.206,0.560,37.328,13.313,-10.023,8.29,67.20,-5.79,26.60,998.58,122.86
2026-07-01 14:00:26,834367,-0.778,-0.163,0.496,48.519,7.557,-59.046,8.77,65.09,-8.13,26.60,998.69,121.93
2026-07-01 14:00:27,834582,-0.424,-0.061,0.458,-58.611,-42.313,76.298,7.39,67.01,-6.48,26.60,998.69,121.93
2026-07-01 14:00:27,834797,-0.812,-0.077,0.573,-70.580,-66.527,85.229,6.96,66.75,-6.32,26.60,998.60,122.69
2026-07-01 14:00:27,835012,-0.931,-0.279,0.634,-67.901,-38.443,66.275,5.04,68.19,-4.21,26.60,998.55,123.11
2026-07-01 14:00:27,835227,-1.006,-0.231,0.646,58.168,90.046,-50.183,3.44,68.91,-4.51,26.60,998.69,121.93
2026-07-01 14:00:27,835442,-0.957,-0.346,0.456,82.298,-62.931,-65.687,5.73,68.51,-3.31,26.60,998.60,122.69
2026-07-01 14:00:28,835657,-1.018,-0.185,0.550,82.206,82.412,-66.687,4.29,68.96,-2.69,26.60,998.63,122.44
2026-07-01 14:00:28,835872,-0.763,-0.204,0.320,-18.198,-45.443,23.840,5.31,69.07,-2.05,26.50,998.69,121.93
2026-07-01 14:00:28,836087,-0.642,-0.239,0.414,2.718,51.214,-38.710,5.07,69.33,-1.12,26.50,998.63,122.44
2026-07-01 14:00:28,836302,-1.077,-0.260,0.438,-34.321,-127.748,14.786,3.57,68.40,-3.76,26.50,998.63,122.44
2026-07-01 14:00:28,836517,-0.738,-0.226,0.524,-9.389,-9.305,-23.160,2.37,69.07,-2.35,26.50,998.60,122.69
2026-07-01 14:00:29,836732,-0.648,-0.304,0.412,63.573,63.107,-56.756,3.57,68.43,-3.65,26.50,998.61,122.61
2026-07-01 14:00:29,836947,-0.676,-0.190,0.374,21.626,-84.847,-3.511,1.01,68.43,-5.17,26.50,998.58,122.86
2026-07-01 14:00:29,837162,-0.856,-0.331,0.499,40.534,100.137,-44.634,1.87,66.64,-8.16,26.50,998.58,122.86
2026-07-01 14:00:29,837377,-0.545,-0.382,0.332,-19.191,-97.374,-17.458,-0.35,67.92,-6.80,26.50,998.52,123.37
2026-07-01 14:00:30,837592,-0.562,-0.379,0.411,89.771,48.687,-66.298,-2.00,66.03,-11.44,26.50,998.52,123.37
2026-07-01 14:00:30,837807,-0.766,-0.400,0.533,21.084,18.359,27.023,1.41,64.11,-12.53,26.50,998.49,123.62
2026-07-01 14:00:30,838022,-0.559,-0.172,0.386,-72.061,44.687,11.809,-1.60,64.83,-12.27,26.50,998.66,122.19
2026-07-01 14:00:30,838237,-0.737,-0.284,0.367,-14.687,19.313,58.947,-2.13,64.13,-13.12,26.50,998.66,122.19
2026-07-01 14:00:30,838452,-0.750,-0.270,0.457,-14.863,12.084,-0.985,-0.64,64.77,-12.13,26.40,998.63,122.44
2026-07-01 14:00:31,838667,-0.746,-0.276,0.393,-40.481,0.634,57.695,-1.52,64.13,-12.83,26.40,998.63,122.44
2026-07-01 14:00:31,838882,-0.859,-0.317,0.484,-84.298,22.237,52.053,-0.29,64.67,-12.69,26.40,998.52,123.37
2026-07-01 14:00:31,839097,-0.850,-0.250,0.430,-0.534,-16.756,38.527,-0.05,63.52,-13.81,26.40,998.69,121.93
2026-07-01 14:00:31,839312,-0.737,-0.319,0.470,-56.374,8.672,17.076,0.91,64.00,-12.05,26.40,998.61,122.61
2026-07-01 14:00:31,839527,-0.917,-0.296,0.450,18.824,1.885,0.511,0.45,63.41,-13.07,26.40,998.63,122.44
2026-07-01 14:00:32,839742,-0.693,-0.270,0.427,-38.305,-33.542,25.641,0.43,65.28,-11.52,26.40,998.61,122.61
2026-07-01 14:00:32,839957,-0.945,-0.290,0.507,-20.305,17.931,14.588,0.75,64.00,-13.76,26.30,998.63,122.44
2026-07-01 14:00:32,840172,-1.105,-0.275,0.962,98.855,38.504,-6.344,5.15,64.88,-10.75,26.30,998.55,123.11
2026-07-01 14:00:32,840387,-1.009,-0.474,0.942,113.382,-36.412,-86.168,14.40,66.45,-10.83,26.30,998.52,123.37
2026-07-01 14:00:33,840602,-0.653,0.093,0.574,-13.916,-38.130,-2.008,13.76,62.56,-20.40,26.30,998.52,123.37
2026-07-01 14:00:33,840817,0.152,-0.130,0.609,-58.580,-35.847,4.527,13.73,59.33,-22.48,26.30,998.46,123.87
2026-07-01 14:00:33,841032,0.010,0.019,0.705,-78.847,-49.466,-15.710,3.63,52.43,-28.88,26.30,998.46,123.87
2026-07-01 14:00:33,841247,0.341,-0.254,0.693,29.267,-48.153,-26.794,7.07,47.57,-29.84,26.20,998.40,124.38
2026-07-01 14:00:33,841462,-0.083,0.128,0.838,-64.450,-100.885,-69.542,-1.23,36.83,-33.31,26.20,998.43,124.12
2026-07-01 14:00:34,841677,-0.022,0.112,1.136,-5.237,163.695,73.863,0.32,38.37,-32.80,26.20,998.46,123.87
2026-07-01 14:00:34,841892,-0.057,-0.170,1.084,-64.664,-50.641,80.763,11.01,47.76,-28.43,26.20,998.46,123.87
2026-07-01 14:00:34,842107,0.226,0.035,0.956,-67.107,52.916,-84.641,6.45,45.15,-30.03,26.20,998.43,124.12
2026-07-01 14:00:34,842322,0.266,0.070,0.905,45.359,-60.649,88.053,1.60,43.84,-31.44,26.20,998.40,124.38
2026-07-01 14:00:34,842537,0.056,-0.022,1.114,137.420,-47.870,-108.550,13.25,46.45,-28.64,26.20,998.49,123.62
2026-07-01 14:00:35,842752,0.130,0.288,0.788,-7.282,-34.695,-69.511,5.89,42.88,-30.64,26.20,998.46,123.87
2026-07-01 14:00:35,842967,0.236,0.251,1.110,2.359,6.672,31.931,6.61,50.75,-28.83,26.20,998.55,123.11
2026-07-01 14:00:35,843182,0.010,0.094,0.867,-55.160,21.924,-3.260,12.24,46.53,-28.85,26.20,998.43,124.12
2026-07-01 14:00:35,843397,0.081,0.253,1.069,4.023,-22.878,0.160,5.07,50.48,-29.84,26.20,998.43,124.12
2026-07-01 14:00:36,843612,-0.071,0.113,0.936,18.702,21.473,-7.595,10.19,47.20,-28.59,26.20,998.37,124.63
2026-07-01 14:00:36,843827,0.122,0.268,1.004,-25.702,-35.122,-9.458,6.61,51.01,-28.91,26.20,998.43,124.12
2026-07-01 14:00:36,844042,0.059,0.166,0.950,4.511,14.282,5.954,8.43,48.96,-28.99,26.20,998.49,123.62
2026-07-01 14:00:36,844257,0.082,0.193,0.980,-8.458,-25.160,-6.359,7.65,50.27,-29.09,26.20,998.43,124.12
2026-07-01 14:00:36,844472,0.042,0.198,0.972,7.740,17.511,-3.931,6.88,49.01,-29.76,26.20,998.46,123.87
2026-07-01 14:00:37,844687,0.004,0.202,1.011,1.740,-12.702,0.115,7.17,49.68,-28.85,26.20,998.40,124.38
2026-07-01 14:00:37,844902,0.020,0.165,0.972,16.626,3.939,-13.237,7.12,48.48,-29.23,26.20,998.43,124.12
2026-07-01 14:00:37,845117,0.122,0.183,0.968,-10.290,-7.145,-0.267,6.64,49.17,-29.44,26.20,998.46,123.87
2026-07-01 14:00:37,845332,0.076,0.158,0.973,-1.321,-3.214,7.817,7.33,48.83,-29.60,26.20,998.46,123.87
2026-07-01 14:00:37,845547,0.037,0.185,0.990,-7.901,-0.137,-6.000,6.99,48.05,-29.49,26.20,998.52,123.37
2026-07-01 14:00:38,845762,0.090,0.172,0.996,3.038,-10.779,0.618,6.48,49.36,-29.01,26.20,998.40,124.38
2026-07-01 14:00:38,845977,0.111,0.142,0.910,-14.046,-8.718,9.756,7.33,48.83,-29.25,26.20,998.46,123.87
2026-07-01 14:00:38,846192,-0.063,0.217,0.485,-5.115,-49.038,34.038,6.37,43.17,-31.41,26.20,998.40,124.38
2026-07-01 14:00:38,846407,0.269,0.322,1.069,34.649,96.634,54.198,7.92,57.52,-25.81,26.20,998.52,123.37
2026-07-01 14:00:39,846622,-0.217,0.199,1.006,12.198,35.153,103.565,23.49,56.99,-19.41,26.20,998.58,122.86
2026-07-01 14:00:39,846837,0.021,0.165,1.055,-46.450,61.420,80.916,37.44,48.05,-8.72,26.20,998.58,122.86
2026-07-01 14:00:39,847052,0.145,0.302,0.870,-214.687,152.328,33.153,40.53,44.35,-10.83,26.20,998.49,123.62
2026-07-01 14:00:39,847267,0.006,0.542,1.116,-14.374,-57.519,37.786,31.12,40.75,-31.01,26.20,998.46,123.87
2026-07-01 14:00:39,847482,-0.158,0.300,0.335,43.008,-20.985,-87.412,34.37,32.85,-15.33,26.20,998.52,123.37
2026-07-01 14:00:40,847697,0.213,0.870,0.837,68.107,-86.603,-8.023,28.32,50.05,-13.04,26.10,998.58,122.86
2026-07-01 14:00:40,847912,0.371,0.939,0.565,-17.145,28.489,37.725,38.48,39.95,-7.87,26.10,998.52,123.37
2026-07-01 14:00:40,848127,0.146,0.846,0.389,30.534,-14.298,-35.405,43.07,42.72,-7.89,26.10,998.52,123.37
2026-07-01 14:00:40,848342,0.058,0.935,0.285,-4.954,-0.489,3.748,42.72,44.13,-7.31,26.10,998.58,122.86
2026-07-01 14:00:40,848557,0.049,0.933,0.281,-1.260,0.443,-0.847,43.01,44.08,-7.07,26.10,998.52,123.37
2026-07-01 14:00:41,848772,0.053,0.930,0.274,-2.305,0.435,0.405,43.23,44.64,-6.40,26.10,998.46,123.87
2026-07-01 14:00:41,848987,0.046,0.936,0.282,-2.832,0.305,0.321,43.07,44.13,-6.19,26.20,998.55,123.11
2026-07-01 14:00:41,849202,0.049,0.929,0.281,-2.473,0.298,0.076,43.33,43.92,-6.32,26.10,998.52,123.37
2026-07-01 14:00:41,849417,0.053,0.931,0.272,-3.397,0.275,0.046,43.49,44.03,-5.79,26.10,998.52,123.37
2026-07-01 14:00:42,849632,0.045,0.931,0.283,-2.084,-0.252,-0.702,43.31,44.08,-5.44,26.20,998.55,123.11
2026-07-01 14:00:42,849847,0.046,0.938,0.268,-3.321,0.565,0.557,43.47,44.03,-6.27,26.20,998.58,122.86
2026-07-01 14:00:42,850062,0.037,0.963,0.320,-3.481,-1.160,-1.550,43.57,44.35,-6.13,26.10,998.55,123.11
2026-07-01 14:00:42,850277,0.043,0.933,0.279,-3.427,-0.015,0.443,43.39,44.19,-6.27,26.20,998.46,123.87
2026-07-01 14:00:42,850492,0.046,0.936,0.280,-2.542,-0.076,0.374,43.20,44.27,-5.87,26.20,998.61,122.61
2026-07-01 14:00:43,850707,0.046,0.936,0.278,-3.069,-0.023,0.450,43.55,44.03,-6.03,26.10,998.52,123.37
2026-07-01 14:00:43,850922,0.047,0.943,0.267,-2.702,0.191,0.046,43.20,44.00,-5.92,26.10,998.49,123.62
2026-07-01 14:00:43,851137,0.041,0.938,0.277,-3.061,0.160,0.420,43.33,44.64,-5.79,26.20,998.49,123.62
2026-07-01 14:00:43,851352,0.042,0.942,0.275,-2.046,0.626,-0.137,43.33,43.79,-6.43,26.10,998.49,123.62
2026-07-01 14:00:43,851567,0.048,0.928,0.270,-2.344,0.267,-0.038,43.68,44.77,-5.89,26.20,998.55,123.11
2026-07-01 14:00:44,851782,0.041,0.930,0.275,-2.649,0.565,0.137,43.36,44.37,-6.00,26.20,998.49,123.62
2026-07-01 14:00:44,851997,0.039,0.933,0.278,-2.130,0.084,-0.504,43.23,44.35,-6.11,26.10,998.55,123.11
2026-07-01 14:00:44,852212,0.038,0.934,0.278,-2.962,0.145,0.092,43.33,44.64,-6.00,26.20,998.46,123.87
2026-07-01 14:00:44,852427,0.045,0.930,0.278,-2.328,0.382,0.336,43.49,44.40,-5.55,26.20,998.52,123.37
2026-07-01 14:00:45,852642,0.045,0.939,0.276,-3.435,-0.023,0.214,43.36,44.40,-5.89,26.20,998.55,123.11
2026-07-01 14:00:45,852857,0.042,0.938,0.269,-3.069,-0.061,0.595,43.25,44.75,-5.23,26.20,998.49,123.62
2026-07-01 14:00:45,853072,0.042,0.930,0.269,-1.947,0.435,0.443,43.07,44.43,-5.57,26.20,998.52,123.37
2026-07-01 14:00:45,853287,0.043,0.928,0.271,-2.748,0.084,0.130,43.15,44.11,-5.23,26.20,998.49,123.62
2026-07-01 14:00:45,853502,0.038,0.931,0.271,-1.893,0.756,-0.122,43.33,44.69,-5.01,26.20,998.43,124.12
2026-07-01 14:00:46,853717,0.040,0.933,0.276,-2.916,0.221,0.099,43.25,44.83,-6.29,26.20,998.49,123.62
2026-07-01 14:00:46,853932,0.034,0.927,0.270,-2.649,-0.061,0.305,43.04,44.80,-5.49,26.20,998.49,123.62
2026-07-01 14:00:46,854147,0.047,0.939,0.271,-3.282,0.267,0.519,43.28,44.37,-5.84,26.20,998.55,123.11
2026-07-01 14:00:46,854362,0.042,0.931,0.279,-3.031,0.244,0.031,43.47,44.45,-5.92,26.20,998.55,123.11
2026-07-01 14:00:46,854577,0.048,0.939,0.279,-2.756,0.214,0.206,43.04,44.08,-5.63,26.20,998.49,123.62
2026-07-01 14:00:47,854792,0.044,0.936,0.273,-2.504,0.244,-0.237,43.33,44.45,-5.81,26.20,998.49,123.62
2026-07-01 14:00:47,855007,0.036,0.930,0.273,-1.863,0.695,-0.191,43.15,44.05,-5.73,26.20,998.55,123.11
2026-07-01 14:00:47,855222,0.034,0.942,0.274,-3.679,0.389,0.435,43.25,44.61,-5.84,26.20,998.46,123.87
2026-07-01 14:00:47,855437,0.040,0.932,0.263,-2.412,0.275,0.130,43.33,44.56,-5.89,26.20,998.55,123.11
2026-07-01 14:00:48,855652,0.042,0.937,0.276,-2.198,0.397,0.023,43.23,43.89,-5.76,26.20,998.58,122.86
2026-07-01 14:00:48,855867,0.039,0.934,0.272,-2.870,0.183,0.344,43.07,44.51,-6.08,26.20,998.52,123.37
2026-07-01 14:00:48,856082,0.037,0.934,0.269,-3.305,-0.336,0.656,43.49,44.56,-6.00,26.20,998.52,123.37
2026-07-01 14:00:48,856297,0.042,0.936,0.270,-3.061,0.191,0.405,43.57,44.80,-6.00,26.20,998.55,123.11
2026-07-01 14:00:48,856512,0.042,0.941,0.266,-2.664,0.183,0.481,43.47,44.35,-5.49,26.20,998.55,123.11
2026-07-01 14:00:49,856727,0.036,0.930,0.276,-2.679,0.176,0.443,43.41,44.69,-5.25,26.20,998.55,123.11
2026-07-01 14:00:49,856942,0.043,0.938,0.266,-3.229,0.313,0.374,43.31,45.04,-5.71,26.20,998.49,123.62
2026-07-01 14:00:49,857157,0.036,0.935,0.269,-1.969,0.290,0.191,43.52,44.35,-5.33,26.20,998.58,122.86
2026-07-01 14:00:49,857372,0.035,0.935,0.273,-2.855,0.237,0.031,43.15,44.40,-5.47,26.20,998.52,123.37
2026-07-01 14:00:50,857587,0.042,0.920,0.270,-1.954,0.298,-0.115,43.47,44.43,-5.52,26.20,998.46,123.87
2026-07-01 14:00:50,857802,0.045,0.939,0.276,-2.336,0.015,0.214,43.41,45.12,-5.15,26.20,998.52,123.37
2026-07-01 14:00:50,858017,0.045,0.931,0.277,-2.901,0.344,0.366,43.09,44.48,-5.49,26.20,998.49,123.62
2026-07-01 14:00:50,858232,0.038,0.934,0.278,-2.542,0.046,0.328,43.41,44.77,-5.44,26.20,998.55,123.11
2026-07-01 14:00:50,858447,0.042,0.930,0.273,-2.519,0.305,0.260,43.31,44.43,-6.24,26.20,998.46,123.87
